date,symbol,ret
2022-04-28,600000.SH,0.010152713403295037
2022-04-29,600000.SH,-0.01299457867335611
2022-05-02,600000.SH,-0.010872798322172663
2022-05-03,600000.SH,0.00691700544409804
2022-05-04,600000.SH,-0.0032149287711510472
2022-05-05,600000.SH,0.014991897717021042
2022-05-06,600000.SH,0.0074060205400642565
2022-05-09,600000.SH,0.004011705569748841
2022-05-10,600000.SH,0.002699875064387562
2022-05-11,600000.SH,0.016123739104909766
2022-05-12,600000.SH,0.02013205960328634
2022-05-13,600000.SH,-0.012804864120336452
2022-05-16,600000.SH,-0.009974993846213946
2022-05-17,600000.SH,0.00018080467582863753
2022-05-18,600000.SH,-0.016434584948485327
2022-05-19,600000.SH,0.006528897539970044
2022-05-20,600000.SH,-0.00750246092241905
2022-05-23,600000.SH,0.0001137816822604186
2022-05-24,600000.SH,0.002060138322794466
2022-05-25,600000.SH,-0.0187457867015811
2022-05-26,600000.SH,-0.014829709812176226
2022-05-27,600000.SH,-0.018642782569975095
2022-05-30,600000.SH,-0.00623025331233437
2022-05-31,600000.SH,-0.010532092305772268
2022-06-01,600000.SH,0.01666004701709067
2022-06-02,600000.SH,0.017782398798732144
2022-06-03,600000.SH,-0.023439474548955064
2022-06-06,600000.SH,0.006952473672876429
2022-06-07,600000.SH,-0.002168897544845028
2022-06-08,600000.SH,-0.007596838025975307
2022-06-09,600000.SH,-0.009715206340953818
2022-06-10,600000.SH,0.006768747231464889
2022-06-13,600000.SH,-0.007628526511350573
2022-06-14,600000.SH,0.012499925018181217
2022-06-15,600000.SH,-0.011244565097236498
2022-06-16,600000.SH,0.012877621754190008
2022-06-17,600000.SH,0.02406189224617413
2022-06-20,600000.SH,-0.005957182514722168
2022-06-21,600000.SH,0.015766350145712257
2022-06-22,600000.SH,0.002675175253506203
2022-06-23,600000.SH,0.01668127155522146
2022-06-24,600000.SH,0.006113058023389713
2022-06-27,600000.SH,0.0011508926615540302
2022-06-28,600000.SH,0.003911599162502298
2022-06-29,600000.SH,-0.005207090845007275
2022-06-30,600000.SH,-0.013633384153855661
2022-07-01,600000.SH,-0.0007567551681099084
2022-07-04,600000.SH,0.007734391619212956
2022-07-05,600000.SH,-0.007348175108078171
2022-07-06,600000.SH,0.0022187202389583162
2022-07-07,600000.SH,0.002761874216296774
2022-07-08,600000.SH,-0.014853180911485391
2022-07-11,600000.SH,0.001230838604991161
2022-07-12,600000.SH,-0.015805950062549676
2022-07-13,600000.SH,0.003348938861968587
2022-07-14,600000.SH,-0.0039342728177056835
2022-07-15,600000.SH,0.008360291425786587
2022-07-18,600000.SH,0.016953897764347067
2022-07-19,600000.SH,0.0010355448594619471
2022-07-20,600000.SH,-0.024251172578698375
2022-07-21,600000.SH,-0.012883342861658284
2022-07-22,600000.SH,-0.03614881714089912
2022-07-25,600000.SH,-0.008757813160763829
2022-07-26,600000.SH,0.01930737572999556
2022-07-27,600000.SH,0.0032225156233053913
2022-07-28,600000.SH,0.0029321189858062535
2022-07-29,600000.SH,0.00590719063456582
2022-08-01,600000.SH,-0.016878662226253935
2022-08-02,600000.SH,-0.011258463649582847
2022-08-03,600000.SH,-0.012402688827477472
2022-08-04,600000.SH,-0.004751469790797132
2022-08-05,600000.SH,0.007477800810354242
2022-08-08,600000.SH,0.017589891570999588
2022-08-09,600000.SH,0.007725456352863057
2022-08-10,600000.SH,0.000978193265876867
2022-08-11,600000.SH,0.0049837892957922654
2022-08-12,600000.SH,0.006809819344903717
2022-08-15,600000.SH,-0.017422429294373102
2022-08-16,600000.SH,-0.014678765073431622
2022-08-17,600000.SH,0.030385601222683647
2022-08-18,600000.SH,-0.008484533300745693
2022-08-19,600000.SH,0.02074612755055633
2022-08-22,600000.SH,-0.01164877454361805
2022-08-23,600000.SH,0.022003039865701065
2022-08-24,600000.SH,0.0043944658969014274
2022-08-25,600000.SH,0.0013291850519622287
2022-08-26,600000.SH,0.015321080007615572
2022-08-29,600000.SH,-0.008856006337876835
2022-08-30,600000.SH,-0.005842643347392939
2022-08-31,600000.SH,-0.008125509923009783
2022-09-01,600000.SH,-0.0052815066037065995
2022-09-02,600000.SH,-0.025881091316362098
2022-09-05,600000.SH,0.007755412368288171
2022-09-06,600000.SH,0.007245016875106047
2022-09-07,600000.SH,0.012758059515923141
2022-09-08,600000.SH,-0.024891709657883777
2022-09-09,600000.SH,-0.0055790486342213435
2022-09-12,600000.SH,-0.006416667578686421
2022-09-13,600000.SH,-0.006507234652728675
2022-09-14,600000.SH,-0.0008107588355804659
2022-09-15,600000.SH,0.0070580434259815625
2022-09-16,600000.SH,0.0008962758182127586
2022-09-19,600000.SH,0.010694199222167328
2022-09-20,600000.SH,0.0034997579039746833
2022-09-21,600000.SH,-0.019881112673195082
2022-09-22,600000.SH,-0.003876777184974812
2022-09-23,600000.SH,0.019834083161704836
2022-09-26,600000.SH,0.017639705142827387
2022-09-27,600000.SH,0.004129180721251827
2022-09-28,600000.SH,-0.00010131856100130702
2022-09-29,600000.SH,0.03204228736524829
2022-09-30,600000.SH,-0.009727307166873003
2022-10-03,600000.SH,-0.01022864833499238
2022-10-04,600000.SH,-0.0023886614460614233
2022-10-05,600000.SH,-0.013479467688655085
2022-10-06,600000.SH,-0.012485692809771324
2022-10-07,600000.SH,-0.010195516320505285
2022-10-10,600000.SH,0.0019937925738707555
2022-10-11,600000.SH,0.01460280617548688
2022-10-12,600000.SH,0.0012360998407355823
2022-10-13,600000.SH,-0.0025038424280822667
2022-10-14,600000.SH,-0.007399531168048546
2022-10-17,600000.SH,0.007004379507568531
2022-10-18,600000.SH,-0.008342325236563138
2022-10-19,600000.SH,-0.016279665930036144
2022-10-20,600000.SH,-0.0015409397271320116
2022-10-21,600000.SH,-0.0007932516507454519
2022-10-24,600000.SH,-0.007154052255302372
2022-10-25,600000.SH,-0.011290944301760562
2022-10-26,600000.SH,0.00286541006149915
2022-10-27,600000.SH,-0.012870303331546165
2022-10-28,600000.SH,-0.0007229508265212568
2022-10-31,600000.SH,-0.006526162250141059
2022-11-01,600000.SH,0.017666784496153116
2022-11-02,600000.SH,0.023178684710136267
2022-11-03,600000.SH,-0.003761218777028851
2022-11-04,600000.SH,-0.0019329975149748931
2022-11-07,600000.SH,0.0021099098069572546
2022-11-08,600000.SH,-0.009623502272483557
2022-11-09,600000.SH,-0.0015252023338916097
2022-11-10,600000.SH,-0.019396434792135524
2022-11-11,600000.SH,0.007867883079329582
2022-11-14,600000.SH,0.02179879194859118
2022-11-15,600000.SH,0.008373645105978343
2022-11-16,600000.SH,0.006640122849401435
2022-11-17,600000.SH,-0.004471463121371257
2022-11-18,600000.SH,0.0138120945926028
2022-11-21,600000.SH,-0.023931279140095057
2022-11-22,600000.SH,-0.0022352948886384724
2022-11-23,600000.SH,0.02073782853685381
2022-11-24,600000.SH,-0.006870762514686804
2022-11-25,600000.SH,-0.01864336277040719
2022-11-28,600000.SH,-0.009469237585150756
2022-11-29,600000.SH,-0.022384196366463348
2022-11-30,600000.SH,0.006824685513177185
2022-12-01,600000.SH,-0.006082718096668125
2022-12-02,600000.SH,-0.021985136015349876
2022-12-05,600000.SH,-0.001860782196332597
2022-12-06,600000.SH,-0.006529489307576961
2022-12-07,600000.SH,-0.0013173549614406595
2022-12-08,600000.SH,-0.01801223732749712
2022-12-09,600000.SH,0.010667824065204027
2022-12-12,600000.SH,-0.004888064542146933
2022-12-13,600000.SH,-0.001145019804267752
2022-12-14,600000.SH,0.019176301865932548
2022-12-15,600000.SH,0.006384564180075172
2022-12-16,600000.SH,-0.003992188631320223
2022-12-19,600000.SH,-0.013289072171048235
2022-12-20,600000.SH,0.005085205523406711
2022-12-21,600000.SH,-0.000407763198745862
2022-12-22,600000.SH,-0.0034316351519952633
2022-12-23,600000.SH,-0.010028211810610603
2022-12-26,600000.SH,-0.006607645894111265
2022-12-27,600000.SH,0.010616329960556944
2022-12-28,600000.SH,-0.0005928033530732814
2022-12-29,600000.SH,-0.0072103517300573005
2022-12-30,600000.SH,0.0035126220232507884
2023-01-02,600000.SH,-0.0063119141674947464
2023-01-03,600000.SH,-0.0018100231803622941
2023-01-04,600000.SH,0.004546493593796057
2023-01-05,600000.SH,-0.010639277091838265
2023-01-06,600000.SH,0.008483671114360406
2023-01-09,600000.SH,0.0027672030709113837
2023-01-10,600000.SH,-0.0028729486008143637
2023-01-11,600000.SH,0.01644047766522704
2023-01-12,600000.SH,-0.009980617744501392
2023-01-13,600000.SH,-0.02412712816456359
2023-01-16,600000.SH,0.010336905681776164
2023-01-17,600000.SH,0.028025233619456493
2023-01-18,600000.SH,-0.004830985441801234
2023-01-19,600000.SH,-0.002623033934757095
2023-01-20,600000.SH,0.009481999457842501
2023-01-23,600000.SH,0.00022454292204531412
2023-01-24,600000.SH,-0.008003696087780711
2023-01-25,600000.SH,-0.020033172195085828
2023-01-26,600000.SH,0.015324755049475693
2023-01-27,600000.SH,0.00734706755403797
2023-01-30,600000.SH,-0.011102908971060178
2023-01-31,600000.SH,-0.006964720578844662
2023-02-01,600000.SH,0.027946357671924354
2023-02-02,600000.SH,0.005354966030085503
2023-02-03,600000.SH,-0.012256697096000885
2023-02-06,600000.SH,-0.005192230603674805
2023-02-07,600000.SH,0.00826230530453777
2023-02-08,600000.SH,-0.016886981668222233
2023-02-09,600000.SH,-0.0006934624566554178
2023-02-10,600000.SH,-0.0047325456391557885
2023-02-13,600000.SH,0.01646243110390537
2023-02-14,600000.SH,-0.0005212272412298301
2023-02-15,600000.SH,0.028450811895140454
2023-02-16,600000.SH,-0.03157067450527045
2023-02-17,600000.SH,0.003977789551950448
2023-02-20,600000.SH,0.004606102008891864
2023-02-21,600000.SH,-0.006322520561151028
2023-02-22,600000.SH,-0.0012013555042009146
2023-02-23,600000.SH,-0.0019285858915126554
2023-02-24,600000.SH,-0.0006139531731531298
2023-02-27,600000.SH,-0.0031008247783841543
2023-02-28,600000.SH,-0.01244651950410356
2023-03-01,600000.SH,-0.0021136068383396205
2023-03-02,600000.SH,-0.0060516111716219755
2023-03-03,600000.SH,-0.0013064724634819882
2023-03-06,600000.SH,-0.02547971024578676
2023-03-07,600000.SH,-0.018832232772053793
2023-03-08,600000.SH,0.01522102511284692
2023-03-09,600000.SH,-0.0005659450257951473
2023-03-10,600000.SH,-0.011788950574926117
2023-03-13,600000.SH,0.0172677354779029
2023-03-14,600000.SH,0.006236390984179009
2023-03-15,600000.SH,0.006812727968977498
2023-03-16,600000.SH,-0.009656356840676025
2023-03-17,600000.SH,0.014981984377519844
2023-03-20,600000.SH,0.0011209385973266293
2023-03-21,600000.SH,0.02435838935371437
2023-03-22,600000.SH,-0.001377504599152841
2023-03-23,600000.SH,0.011793702889378973
2023-03-24,600000.SH,-0.011095708286004577
2023-03-27,600000.SH,0.0144265614113492
2023-03-28,600000.SH,0.004725643552440262
2023-03-29,600000.SH,0.021887226833390505
2023-03-30,600000.SH,0.0007937227234772314
2023-03-31,600000.SH,0.010211094531734789
2023-04-03,600000.SH,0.001055165819989357
2023-04-04,600000.SH,-0.004668304833436035
2023-04-05,600000.SH,0.014448119019781715
2023-04-06,600000.SH,-0.013964462472251533
2023-04-07,600000.SH,-0.00839397601686111
2023-04-10,600000.SH,0.015230599704911765
2023-04-11,600000.SH,0.002642655487052554
2023-04-12,600000.SH,0.0039290931027689295
2023-04-13,600000.SH,-0.03062751183771366
2023-04-14,600000.SH,-0.00800479372615886
2023-04-17,600000.SH,-0.017556644534663483
2023-04-18,600000.SH,-0.0285726823430341
2023-04-19,600000.SH,-0.00714030867127809
2023-04-20,600000.SH,9.093513039430678e-05
2023-04-21,600000.SH,0.002859045232607215
2023-04-24,600000.SH,-0.007200657152182164
2023-04-25,600000.SH,-1.5672679664945413e-05
2023-04-26,600000.SH,-0.009731868616850915
2023-04-27,600000.SH,0.002741576870846255
2023-04-28,600000.SH,0.023421413667623153
2023-05-01,600000.SH,-0.026265494375586992
2023-05-02,600000.SH,-0.013834576240743331
2023-05-03,600000.SH,0.010312740175089073
2023-05-04,600000.SH,-0.014868116352939545
2023-05-05,600000.SH,0.018282439291522814
2023-05-08,600000.SH,0.0028103849836522998
2023-05-09,600000.SH,0.013789308367642902
2023-05-10,600000.SH,-0.014918330432580765
2023-05-11,600000.SH,0.00638926301184701
2023-05-12,600000.SH,0.006440872304280738
2023-05-15,600000.SH,-0.01029588507994396
2023-05-16,600000.SH,-0.013759572337097317
2023-05-17,600000.SH,0.009020236267000426
2023-05-18,600000.SH,-0.010416285940094834
2023-05-19,600000.SH,-0.011403032258396117
2022-01-03,600001.SH,0.0014759472688021281
2022-01-04,600001.SH,0.0029603157235690604
2022-01-05,600001.SH,-0.01680376888726757
2022-01-06,600001.SH,-0.007441869167903553
2022-01-07,600001.SH,-0.02483714592818337
2022-01-10,600001.SH,0.004194352612304745
2022-01-11,600001.SH,0.0038485930545312484
2022-01-12,600001.SH,0.005143231665863611
2022-01-13,600001.SH,-0.011536018451296615
2022-01-14,600001.SH,-0.0180197101732939
2022-01-17,600001.SH,0.011513320966129732
2022-01-18,600001.SH,0.006805078792786052
2022-01-19,600001.SH,0.006015633769130994
2022-01-20,600001.SH,0.007141219746459742
2022-01-21,600001.SH,0.006521512002562634
2022-01-24,600001.SH,-0.005293148854014815
2022-01-25,600001.SH,0.010727680163509244
2022-01-26,600001.SH,0.0003990220128127142
2022-01-27,600001.SH,-0.009171117533459517
2022-01-28,600001.SH,-0.02287209284129858
2022-01-31,600001.SH,0.008538555068152986
2022-02-01,600001.SH,0.006429814577387835
2022-02-02,600001.SH,-0.0004258994857411335
2022-02-03,600001.SH,-0.019834589922006703
2022-02-04,600001.SH,-0.0024362743672328487
2022-02-07,600001.SH,0.006491313859599458
2022-02-08,600001.SH,0.022234418708769934
2022-02-09,600001.SH,0.008086528235927138
2022-02-10,600001.SH,-0.00041530607308904247
2022-02-11,600001.SH,-0.005484738191785565
2022-02-14,600001.SH,0.017247693723670236
2022-02-15,600001.SH,-0.0062439671699294885
2022-02-16,600001.SH,-0.01424862088986046
2022-02-17,600001.SH,0.013977374682649847
2022-02-18,600001.SH,0.022779519401325277
2022-02-21,600001.SH,0.020392265177321418
2022-02-22,600001.SH,-0.010120083639330276
2022-02-23,600001.SH,0.0018289414272725643
2022-02-24,600001.SH,-0.00019958563055089834
2022-02-25,600001.SH,0.009630198544638138
2022-02-28,600001.SH,0.018442686040065312
2022-03-01,600001.SH,0.010698945575054335
2022-03-02,600001.SH,0.0020760647047338007
2022-03-03,600001.SH,0.00822635341825586
2022-03-04,600001.SH,0.004341400553146885
2022-03-07,600001.SH,-0.01608660252330973
2022-03-08,600001.SH,0.0078076409976910914
2022-03-09,600001.SH,-0.0037731551982937944
2022-03-10,600001.SH,-0.007367101071825047
2022-03-11,600001.SH,0.017358798748919373
2022-03-14,600001.SH,0.01960290859837691
2022-03-15,600001.SH,0.018642511809664444
2022-03-16,600001.SH,-0.009105112390286586
2022-03-17,600001.SH,0.010948881478668158
2022-03-18,600001.SH,-0.0036424494283241087
2022-03-21,600001.SH,-0.003083050016968942
2022-03-22,600001.SH,-0.0131358517144333
2022-03-23,600001.SH,0.015929443534863568
2022-03-24,600001.SH,-0.006322789641301775
2022-03-25,600001.SH,-0.0052802943316127985
2022-03-28,600001.SH,-0.013974929291092406
2022-03-29,600001.SH,-0.0034763758784542836
2022-03-30,600001.SH,0.019277636187286444
2022-03-31,600001.SH,0.01363191193600832
2022-04-01,600001.SH,0.0058042670292575
2022-04-04,600001.SH,0.008834650979610231
2022-04-05,600001.SH,-0.00234767679694552
2022-04-06,600001.SH,-0.005727954189272015
2022-04-07,600001.SH,-0.003960464923825637
2022-04-08,600001.SH,-0.003040953375122212
2022-04-11,600001.SH,-0.017666473153228508
2022-04-12,600001.SH,-0.02156945310125931
2022-04-13,600001.SH,-0.002243400142537544
2022-04-14,600001.SH,0.007889932551762463
2022-04-15,600001.SH,-0.01672766922511626
2022-04-18,600001.SH,0.004297036457590874
2022-04-19,600001.SH,0.006538992688306961
2022-04-20,600001.SH,0.011860554917576921
2022-04-21,600001.SH,0.01526309158059108
2022-04-22,600001.SH,-0.002085640248747309
2022-04-25,600001.SH,-0.00479625137923222
2022-04-26,600001.SH,-0.016132395802113817
2022-04-27,600001.SH,0.0005416182749830006
2022-04-28,600001.SH,0.0007388971916649973
2022-04-29,600001.SH,0.0033065939513383363
2022-05-02,600001.SH,0.014895576349705491
2022-05-03,600001.SH,-0.005077505286933512
2022-05-04,600001.SH,-0.012342105838787195
2022-05-05,600001.SH,0.0006549073011382933
2022-05-06,600001.SH,0.0057445613563448
2022-05-09,600001.SH,0.0033022484178882494
2022-05-10,600001.SH,-0.006566824956851947
2022-05-11,600001.SH,-0.000857538346654241
2022-05-12,600001.SH,-0.005677323101357296
2022-05-13,600001.SH,-0.01977933630891798
2022-05-16,600001.SH,-0.008462371436350303
2022-05-17,600001.SH,-0.014601522700127267
2022-05-18,600001.SH,-0.005536930731028332
2022-05-19,600001.SH,0.00593023404230872
2022-05-20,600001.SH,-0.018638122453796233
2022-05-23,600001.SH,-0.00783771167096924
2022-05-24,600001.SH,0.024771595781453146
2022-05-25,600001.SH,-0.01447090689583428
2022-05-26,600001.SH,-0.015266419941968618
2022-05-27,600001.SH,-0.026087392972504134
2022-05-30,600001.SH,-0.001352400997174348
2022-05-31,600001.SH,-0.007291003658957661
2022-06-01,600001.SH,-0.0038883731614557096
2022-06-02,600001.SH,0.01886436338894418
2022-06-03,600001.SH,-0.040546907716568166
2022-06-06,600001.SH,0.007434727892675096
2022-06-07,600001.SH,0.017516266836693956
2022-06-08,600001.SH,-0.016031007294491494
2022-06-09,600001.SH,-0.015366527953006588
2022-06-10,600001.SH,-0.006951883110575253
2022-06-13,600001.SH,-0.013179402133285709
2022-06-14,600001.SH,-0.0014012103593927683
2022-06-15,600001.SH,0.01444967000103259
2022-06-16,600001.SH,0.031188097885442526
2022-06-17,600001.SH,-0.005274237270185672
2022-06-20,600001.SH,0.010862622199669781
2022-06-21,600001.SH,0.0017899698494967778
2022-06-22,600001.SH,0.019296883738784933
2022-06-23,600001.SH,0.009940514105388576
2022-06-24,600001.SH,0.007991468227778072
2022-06-27,600001.SH,0.00650971319962442
2022-06-28,600001.SH,0.043494959923431845
2022-06-29,600001.SH,-0.0009972486861349172
2022-06-30,600001.SH,-0.012190657561512618
2022-07-01,600001.SH,0.0022773711715143793
2022-07-04,600001.SH,-0.006736803796089558
2022-07-05,600001.SH,-0.015910991009462562
2022-07-06,600001.SH,0.014167221173436348
2022-07-07,600001.SH,-0.0014669256990786591
2022-07-08,600001.SH,-0.008980691210903204
2022-07-11,600001.SH,-0.007984780431007407
2022-07-12,600001.SH,0.00587394204565591
2022-07-13,600001.SH,0.010954671517516543
2022-07-14,600001.SH,-0.0033958221935198596
2022-07-15,600001.SH,0.029976626414153974
2022-07-18,600001.SH,-0.006504918732095036
2022-07-19,600001.SH,-0.022339296315849026
2022-07-20,600001.SH,-0.017640482684437298
2022-07-21,600001.SH,0.002981501731895229
2022-07-22,600001.SH,-0.013438590408205416
2022-07-25,600001.SH,0.004987460495242261
2022-07-26,600001.SH,-0.018318526056187535
2022-07-27,600001.SH,-0.005195764579056672
2022-07-28,600001.SH,0.0026791004969711416
2022-07-29,600001.SH,0.0007905158361693634
2022-08-01,600001.SH,0.0015195641501628814
2022-08-02,600001.SH,-0.01836415951884194
2022-08-03,600001.SH,-0.0061546367830725745
2022-08-04,600001.SH,-0.0032604395892396497
2022-08-05,600001.SH,-0.01934972293966567
2022-08-08,600001.SH,-0.005442475095331247
2022-08-09,600001.SH,0.0009190032424899745
2022-08-10,600001.SH,0.005652242910320921
2022-08-11,600001.SH,-0.0050285659240595516
2022-08-12,600001.SH,-0.009759374696638377
2022-08-15,600001.SH,-0.0054653357027571675
2022-08-16,600001.SH,0.0036746875821969715
2022-08-17,600001.SH,0.005916708850305735
2022-08-18,600001.SH,-0.018290809362803036
2022-08-19,600001.SH,-0.004225324948983066
2022-08-22,600001.SH,-0.0043342507530091424
2022-08-23,600001.SH,0.019902057889458407
2022-08-24,600001.SH,-0.0012337866535481997
2022-08-25,600001.SH,-0.02627010162286127
2022-08-26,600001.SH,-0.017366028835187227
2022-08-29,600001.SH,-0.01356866879139524
2022-08-30,600001.SH,-0.002008711263095503
2022-08-31,600001.SH,-0.0077237541152735045
2022-09-01,600001.SH,-0.009419034880328815
2022-09-02,600001.SH,-0.013340963902781425
2022-09-05,600001.SH,0.011874099447211028
2022-09-06,600001.SH,0.005872556994469791
2022-09-07,600001.SH,-0.007343246686167925
2022-09-08,600001.SH,0.0038396487763255552
2022-09-09,600001.SH,-0.01306981158244085
2022-09-12,600001.SH,0.014344930986854621
2022-09-13,600001.SH,0.002780591848173519
2022-09-14,600001.SH,-0.004761842745851572
2022-09-15,600001.SH,0.024733070751971734
2022-09-16,600001.SH,-0.002792022945254272
2022-09-19,600001.SH,0.032889029641208725
2022-09-20,600001.SH,-0.0007884389945057441
2022-09-21,600001.SH,-0.022565916703466284
2022-09-22,600001.SH,-0.010246077784017068
2022-09-23,600001.SH,0.0024449714546623154
2022-09-26,600001.SH,0.006271767288131374
2022-09-27,600001.SH,0.0025341792938941062
2022-09-28,600001.SH,0.0024903223174133466
2022-09-29,600001.SH,0.005469877335395035
2022-09-30,600001.SH,0.0010176859941161027
2022-10-03,600001.SH,0.0044172614285647276
2022-10-04,600001.SH,0.019509631923145265
2022-10-05,600001.SH,0.0021372930883805045
2022-10-06,600001.SH,0.013593312187096418
2022-10-07,600001.SH,-0.020115527467936677
2022-10-10,600001.SH,-0.00047846909589315716
2022-10-11,600001.SH,0.0025898023272754728
2022-10-12,600001.SH,0.0019169378664878854
2022-10-13,600001.SH,-0.0005629818457525103
2022-10-14,600001.SH,-0.0180629552277455
2022-10-17,600001.SH,0.018432001586599554
2022-10-18,600001.SH,-0.008443040126546751
2022-10-19,600001.SH,-0.005612581311486886
2022-10-20,600001.SH,-0.009347912234672358
2022-10-21,600001.SH,-0.0019158546460381599
2022-10-24,600001.SH,0.007387387143208819
2022-10-25,600001.SH,-0.006127901082184917
2022-10-26,600001.SH,0.011898127296227108
2022-10-27,600001.SH,0.012600584509364668
2022-10-28,600001.SH,0.00047481606419598173
2022-10-31,600001.SH,0.013917531462792855
2022-11-01,600001.SH,-0.007203721595824262
2022-11-02,600001.SH,0.009820417435385745
2022-11-03,600001.SH,0.008166849214836685
2022-11-04,600001.SH,0.003092145490805908
2022-11-07,600001.SH,0.028325226792906506
2022-11-08,600001.SH,0.010803913925849297
2022-11-09,600001.SH,0.006320253957567877
2022-11-10,600001.SH,0.0033279580047262843
2022-11-11,600001.SH,0.003617509822594105
2022-11-14,600001.SH,-0.0017311565145991055
2022-11-15,600001.SH,0.0234982048696016
2022-11-16,600001.SH,-0.014291186868274398
2022-11-17,600001.SH,-0.002997089440620066
2022-11-18,600001.SH,-0.038783195144541247
2022-11-21,600001.SH,-0.028942170088750205
2022-11-22,600001.SH,-0.00020797010229805027
2022-11-23,600001.SH,0.007300133401390676
2022-11-24,600001.SH,-0.001977458834293436
2022-11-25,600001.SH,-0.012953691120738256
2022-11-28,600001.SH,0.008472238365598947
2022-11-29,600001.SH,-0.022018613553636
2022-11-30,600001.SH,0.021127875759670588
2022-12-01,600001.SH,-0.008518513826639967
2022-12-02,600001.SH,-0.00015515365011592192
2022-12-05,600001.SH,0.009153857759645369
2022-12-06,600001.SH,0.0005561707279137397
2022-12-07,600001.SH,-0.024085266937761064
2022-12-08,600001.SH,-0.012833636480070826
2022-12-09,600001.SH,0.016677869534325474
2022-12-12,600001.SH,-0.0239467971722079
2022-12-13,600001.SH,-0.01133260534104535
2022-12-14,600001.SH,0.007273387286596146
2022-12-15,600001.SH,0.03248411492579759
2022-12-16,600001.SH,-0.009026414288750178
2022-12-19,600001.SH,-0.005773949145779945
2022-12-20,600001.SH,0.0016706251012983135
2022-12-21,600001.SH,0.016060801339306402
2022-12-22,600001.SH,-0.0017267146305281018
